City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Darnah,LY,2021-07-25 21:16:57,32.767,22.6367,78.62,69,0,20.65
291,Karasjok,NO,2021-07-25 21:16:58,69.4719,25.5112,44.71,86,99,3.94
292,Colesberg,ZA,2021-07-25 21:16:58,-30.72,25.0972,40.05,33,29,5.57
293,Conceicao Das Alagoas,BR,2021-07-25 21:16:59,-19.9147,-48.3883,82.18,25,0,3.0
294,Rurrenabaque,BO,2021-07-25 21:16:59,-14.4413,-67.5278,87.69,62,20,4.61
295,Guanica,PR,2021-07-25 21:16:59,17.9716,-66.908,88.5,75,58,8.99
296,Buenos Aires,AR,2021-07-25 21:17:00,-34.6132,-58.3772,56.98,91,90,4.61
297,Maceio,BR,2021-07-25 21:16:16,-9.6658,-35.7353,74.64,88,75,4.61
298,Adrar,MR,2021-07-25 21:16:13,20.5022,-10.0711,99.16,7,13,7.81
299,Sivac,RS,2021-07-25 21:17:01,45.7033,19.3822,69.75,64,67,10.96
300,Oudtshoorn,ZA,2021-07-25 21:17:01,-33.5907,22.2014,53.96,30,99,6.67
301,Rotifunk,SL,2021-07-25 21:17:02,8.2333,-12.6833,73.69,95,100,2.64
302,Banda Aceh,ID,2021-07-25 21:17:03,5.5577,95.3222,79.66,83,96,7.45
303,Moundsville,US,2021-07-25 21:17:03,39.9203,-80.7431,86.54,58,84,4.09
304,Pensilvania,US,2021-07-25 21:17:03,40.2724,-76.9057,91.65,59,20,4.0
305,Bloemhof,ZA,2021-07-25 21:17:04,-27.6469,25.607,38.93,34,2,7.54
306,Upata,VE,2021-07-25 21:17:05,8.0086,-62.3989,73.98,96,100,3.91
307,Kaputa,ZM,2021-07-25 21:17:05,-8.4689,29.6619,63.32,53,41,9.19
308,Liverpool,GB,2021-07-25 21:13:00,53.4106,-2.9779,66.61,76,20,1.01
309,Prado,BR,2021-07-25 21:17:06,-17.3411,-39.2208,70.12,78,13,9.17
310,Dawlatabad,AF,2021-07-25 21:17:06,36.4141,64.9053,88.14,14,0,5.26
311,Santa Cruz,BO,2021-07-25 21:13:20,-17.8,-63.1667,85.46,45,20,21.85
312,Nekrasovskoye,RU,2021-07-25 21:17:07,57.6766,40.3657,53.49,82,0,0.0
313,Skegness,GB,2021-07-25 21:17:07,53.1436,0.3363,62.89,90,72,9.01
314,Tocopilla,CL,2021-07-25 21:17:08,-22.092,-70.1979,63.5,72,100,11.3
315,Kemijarvi,FI,2021-07-25 21:17:08,66.7131,27.4306,55.72,91,95,1.19
316,Boksitogorsk,RU,2021-07-25 21:17:09,59.474,33.8485,59.22,65,39,4.29
317,Mizan Teferi,ET,2021-07-25 21:17:09,6.9833,35.5833,58.55,96,100,2.53
318,Dzialdowo,PL,2021-07-25 21:17:09,53.2396,20.17,71.37,77,100,6.87
319,Xuddur,SO,2021-07-25 21:17:10,4.1213,43.8894,70.92,65,96,22.5
320,Inyonga,TZ,2021-07-25 21:17:10,-6.7167,32.0667,58.68,60,0,9.08
321,Araouane,ML,2021-07-25 21:14:17,18.9048,-3.5265,99.61,25,25,3.24
322,Abonnema,NG,2021-07-25 21:17:11,4.7084,6.7931,80.89,72,72,6.55
323,Diffa,NE,2021-07-25 21:17:11,13.3154,12.6113,85.6,55,99,4.47
324,Necochea,AR,2021-07-25 21:17:12,-38.5473,-58.7368,47.03,79,100,18.99
325,Yar-Sale,RU,2021-07-25 21:15:14,66.8333,70.8333,44.2,86,42,10.58
326,Garowe,SO,2021-07-25 21:17:13,8.4054,48.4845,78.87,47,57,21.68
327,Port-Gentil,GA,2021-07-25 21:17:13,-0.7193,8.7815,75.7,79,94,9.35
328,Marienburg,PL,2021-07-25 21:17:13,54.0359,19.0266,71.89,84,100,5.53
329,Ewo,CG,2021-07-25 21:16:10,-0.8725,14.8206,81.23,54,71,4.52
330,Menongue,AO,2021-07-25 21:17:14,-14.6585,17.691,53.51,47,0,5.93
331,Axim,GH,2021-07-25 21:12:28,4.8699,-2.2405,75.6,78,73,6.62
332,Jacareacanga,BR,2021-07-25 21:15:38,-6.2222,-57.7528,93.07,32,43,2.04
333,Uruana,BR,2021-07-25 21:17:15,-15.4981,-49.6875,76.95,25,0,2.73
334,Barcelos,PT,2021-07-25 21:17:15,41.5388,-8.6151,69.28,92,23,4.85
335,Brae,GB,2021-07-25 21:17:16,60.3964,-1.353,57.11,86,3,4.9
336,Binika,IN,2021-07-25 21:17:16,21.0333,83.8,79.39,81,100,6.33
337,Svetlogorsk,BY,2021-07-25 21:17:16,52.6333,29.7333,64.31,72,42,5.32
338,Csongrad,HU,2021-07-25 21:17:17,46.7133,20.1424,78.85,55,86,10.87
339,Audincourt,FR,2021-07-25 21:17:18,47.4833,6.8534,67.26,91,100,3.18
340,Antalaha,MG,2021-07-25 21:17:18,-14.9003,50.2788,65.34,84,73,8.21
341,Rundu,NA,2021-07-25 21:17:19,-17.9333,19.7667,54.12,51,0,7.02
342,Hofn,IS,2021-07-25 21:15:52,64.2539,-15.2082,52.21,95,100,20.42
343,Policoro,IT,2021-07-25 21:17:19,40.2115,16.6726,82.6,91,17,3.58
344,Sehithwa,BW,2021-07-25 21:17:20,-20.4667,22.7167,50.81,51,0,7.34
345,Aswan,EG,2021-07-25 21:17:20,24.0934,32.907,89.19,18,0,8.9
346,Qandala,SO,2021-07-25 21:17:21,11.472,49.8728,87.4,47,18,15.35
347,Farafangana,MG,2021-07-25 21:17:21,-22.8167,47.8333,65.43,67,99,8.21
348,Crepy-En-Valois,FR,2021-07-25 21:17:22,49.2336,2.8881,65.59,91,58,6.24
349,Rampura,IN,2021-07-25 21:17:22,30.25,75.2333,90.68,57,100,8.61
350,Aquidauana,BR,2021-07-25 21:17:23,-20.4711,-55.7872,88.83,26,0,5.26
351,Madimba,TZ,2021-07-25 21:17:23,-10.4,40.3333,72.95,71,0,15.12
352,Rajnagar,IN,2021-07-25 21:17:24,24.8833,79.9167,78.58,88,100,11.18
353,Rorvik,NO,2021-07-25 21:17:24,64.8621,11.2373,51.91,100,90,9.22
354,Bouca,CF,2021-07-25 21:17:24,6.5105,18.2733,71.38,89,100,4.0
355,Kidal,ML,2021-07-25 21:17:25,18.4411,1.4078,91.4,34,96,3.06
356,Villazon,BO,2021-07-25 21:17:26,-22.0866,-65.5942,53.62,29,100,21.39
357,Areia Branca,BR,2021-07-25 21:13:55,-4.9561,-37.1369,83.26,61,67,12.8
358,Dunmore Town,BS,2021-07-25 21:17:26,25.5,-76.65,82.98,75,97,9.17
359,Rosario,AR,2021-07-25 21:17:27,-32.9468,-60.6393,63.07,61,0,3.0
360,Bahia Blanca,AR,2021-07-25 21:15:02,-38.7196,-62.2724,53.62,38,0,7.16
361,Mahanje,TZ,2021-07-25 21:17:27,-9.9333,35.3333,49.42,81,6,4.16
362,Buritizeiro,BR,2021-07-25 21:17:28,-17.3511,-44.9622,71.22,29,0,2.8
363,Albany,US,2021-07-25 21:15:12,42.6001,-73.9662,84.02,75,46,3.06
364,Mayumba,GA,2021-07-25 21:17:28,-3.432,10.6554,70.9,91,81,4.16
365,Samana,DO,2021-07-25 21:17:29,19.2056,-69.3369,80.82,83,75,6.91
366,Beja,TN,2021-07-25 21:17:29,36.7256,9.1817,88.45,49,76,3.6
367,Guarda,PT,2021-07-25 21:17:30,40.5373,-7.2658,61.23,94,23,6.64
368,Kaffrine,SN,2021-07-25 21:17:30,14.1059,-15.5508,84.78,62,100,10.22
369,Senador Jose Porfirio,BR,2021-07-25 21:17:30,-2.5908,-51.9542,84.33,57,73,0.69
370,La Asuncion,VE,2021-07-25 21:17:31,11.0333,-63.8628,80.6,77,100,6.46
371,Inirida,CO,2021-07-25 21:17:31,3.8653,-67.9239,80.82,83,100,2.46
372,Marawi,PH,2021-07-25 21:17:32,7.9986,124.2928,69.66,90,96,5.19
373,Dakar,SN,2021-07-25 21:15:01,14.6937,-17.4441,81.48,77,100,9.08
374,Varna,BG,2021-07-25 21:17:33,43.2167,27.9167,69.87,87,0,3.44
375,El Alto,PE,2021-07-25 21:17:33,-4.2714,-81.2147,68.31,76,37,16.13
376,Los Llanos De Aridane,ES,2021-07-25 21:17:33,28.6585,-17.9182,69.55,89,0,17.27
377,Husavik,IS,2021-07-25 21:17:34,66.0449,-17.3389,58.91,62,100,10.85
378,Komsomolets,KZ,2021-07-25 21:17:34,53.7453,62.0708,54.52,80,0,7.23
379,Rockford,US,2021-07-25 21:16:12,42.2711,-89.094,88.99,40,100,7.27
380,Contamana,PE,2021-07-25 21:14:32,-7.3333,-75.0167,94.21,31,53,1.45
381,Goderich,CA,2021-07-25 21:17:35,43.7501,-81.7165,82.04,61,0,5.75
382,San Cristobal,VE,2021-07-25 21:17:36,7.7669,-72.225,77.18,58,100,4.38
383,Vangaindrano,MG,2021-07-25 21:17:36,-23.35,47.6,61.7,75,70,5.97
384,Sao Felix Do Xingu,BR,2021-07-25 21:17:37,-6.6447,-51.995,87.04,34,72,2.86
385,Usinsk,RU,2021-07-25 21:17:37,65.9939,57.5281,45.86,89,100,9.93
386,Arlit,NE,2021-07-25 21:17:37,18.7369,7.3853,101.28,13,65,10.76
387,Porbandar,IN,2021-07-25 21:17:38,21.6422,69.6093,80.26,86,100,16.78
388,Salinopolis,BR,2021-07-25 21:17:39,-0.6136,-47.3561,80.33,78,92,10.16
389,Sarh,TD,2021-07-25 21:17:39,9.1429,18.3923,75.11,88,40,0.0
390,Atasu,KZ,2021-07-25 21:17:40,48.6814,71.6433,70.83,65,6,16.24
391,Ugoofaaru,MV,2021-07-25 21:17:40,5.6667,73.0,82.27,77,99,16.35
392,Kulhudhuffushi,MV,2021-07-25 21:17:41,6.6221,73.07,81.81,77,100,17.72
393,Muisne,EC,2021-07-25 21:17:41,0.6,-80.0333,77.59,77,94,10.47
394,Jaromerice Nad Rokytnou,CZ,2021-07-25 21:17:41,49.0941,15.8933,64.71,96,91,8.05
395,Porto Belo,BR,2021-07-25 21:17:42,-27.1578,-48.5531,69.89,90,32,7.67
396,Outjo,NA,2021-07-25 21:17:43,-20.1167,16.15,56.8,42,0,11.14
397,Vila Velha,BR,2021-07-25 21:13:39,-20.3297,-40.2925,71.55,68,40,9.22
398,Hambantota,LK,2021-07-25 21:17:43,6.1241,81.1185,79.88,78,99,17.25
399,Malanje,AO,2021-07-25 21:17:44,-9.5402,16.341,69.21,30,0,2.37
400,San-Pedro,CI,2021-07-25 21:17:44,4.7485,-6.6363,75.09,81,11,5.73
401,Dmytrivka,UA,2021-07-25 21:17:44,45.9717,28.9864,71.2,47,0,3.51
402,Santiago De Cao,PE,2021-07-25 21:17:45,-7.9589,-79.2392,69.93,78,20,11.5
403,Fajardo,PR,2021-07-25 21:17:45,18.3258,-65.6524,83.61,94,1,0.0
404,Braganca,BR,2021-07-25 21:17:46,-1.0536,-46.7656,77.45,83,100,3.53
405,Buta,CD,2021-07-25 21:17:46,2.7858,24.73,72.12,82,100,1.28
406,Tombouctou,ML,2021-07-25 21:17:47,20.0,-3.0,97.45,24,0,8.9
407,Henties Bay,NA,2021-07-25 21:16:50,-22.116,14.2845,69.8,35,55,5.64
408,Oum Hadjer,TD,2021-07-25 21:17:47,13.2954,19.6966,77.7,74,100,6.53
409,Jaguey Grande,CU,2021-07-25 21:17:48,22.5269,-81.1286,88.45,62,79,1.9
410,Arcos,BR,2021-07-25 21:17:48,-20.2819,-45.5394,66.22,34,0,4.65
411,Santa Isabel Do Rio Negro,BR,2021-07-25 21:17:49,-0.4139,-65.0192,77.47,95,100,2.8
412,Kurchum,KZ,2021-07-25 21:17:50,48.5722,83.6542,69.69,53,0,2.86
413,Odienne,CI,2021-07-25 21:17:50,9.51,-7.5692,70.92,94,95,3.18
414,Utete,TZ,2021-07-25 21:17:50,-7.986,38.758,66.49,83,0,2.46
415,Lai,TD,2021-07-25 21:17:51,9.3952,16.2989,74.91,87,100,3.6
416,Mayor Pablo Lagerenza,PY,2021-07-25 21:17:51,-19.9309,-60.7718,95.5,18,0,13.02
417,Fredericksburg,US,2021-07-25 21:15:06,38.3032,-77.4605,91.56,62,40,1.99
418,Asfi,MA,2021-07-25 21:17:52,32.2994,-9.2372,69.46,86,0,16.96
419,Saint-Georges,GD,2021-07-25 21:17:52,12.0564,-61.7485,83.88,79,20,11.5
420,Halifax,CA,2021-07-25 21:13:12,44.6453,-63.5724,74.7,67,77,3.0
421,Ullal,IN,2021-07-25 21:17:53,12.8,74.85,76.15,88,90,3.44
422,Barra,BR,2021-07-25 21:17:53,-11.0894,-43.1417,76.5,51,26,7.78
423,Garca,BR,2021-07-25 21:17:54,-22.2106,-49.6561,77.99,26,0,3.62
424,Dubai,AE,2021-07-25 21:16:59,25.2582,55.3047,99.21,36,53,5.75
425,Vestmanna,FO,2021-07-25 21:17:54,62.1564,-7.1664,49.12,100,90,4.61
426,Altay,CN,2021-07-25 21:17:54,47.8667,88.1167,65.71,57,83,4.05
427,Tigre,AR,2021-07-25 21:13:23,-34.426,-58.5796,57.24,90,90,11.5
428,Libertador General San Martin,AR,2021-07-25 21:17:55,-23.8064,-64.7876,75.97,30,84,6.64
429,Birin,NP,2021-07-25 21:17:55,26.8865,88.0718,65.21,91,100,2.66
430,Goure,NE,2021-07-25 21:17:56,13.9835,10.2704,87.69,49,90,10.42
431,Requena,ES,2021-07-25 21:17:56,39.4883,-1.1004,71.38,92,36,6.98
432,Severodvinsk,RU,2021-07-25 21:17:57,64.5635,39.8302,46.51,82,61,5.3
433,Mimongo,GA,2021-07-25 21:17:57,-1.6195,11.6068,70.65,85,90,4.07
434,Mossendjo,CG,2021-07-25 21:17:58,-2.9506,12.7261,72.75,61,74,2.91
435,Mbandaka,CD,2021-07-25 21:17:58,0.0487,18.2603,74.66,65,100,2.95
436,Hammerfest,NO,2021-07-25 21:17:59,70.6634,23.6821,45.05,93,75,5.75
437,Antofagasta,CL,2021-07-25 21:17:59,-23.65,-70.4,58.28,81,57,7.49
438,Alta Floresta,BR,2021-07-25 21:13:56,-9.8756,-56.0861,91.27,27,20,2.19
439,Novoagansk,RU,2021-07-25 21:18:00,61.9449,76.6625,56.79,95,100,16.13
440,Rio Grande,BR,2021-07-25 21:13:27,-32.035,-52.0986,66.94,86,15,8.77
441,Gat,IL,2021-07-25 21:15:05,31.61,34.7642,81.81,79,1,6.22
442,Dublin,US,2021-07-25 21:16:05,37.7021,-121.9358,97.07,41,1,7.0
443,Ilhabela,BR,2021-07-25 21:18:01,-23.7781,-45.3581,67.12,72,0,4.32
444,Honningsvag,NO,2021-07-25 21:18:02,70.9821,25.9704,44.13,75,100,12.41
445,Poltsamaa,EE,2021-07-25 21:18:02,58.6525,25.9706,64.38,73,11,1.21
446,Krasnoborsk,RU,2021-07-25 21:18:03,61.5598,45.934,56.7,71,99,4.27
447,Staryy Nadym,RU,2021-07-25 21:18:03,65.6118,72.6842,46.71,83,100,9.33
448,Ayaviri,PE,2021-07-25 21:18:04,-14.8864,-70.5889,58.3,17,56,16.04
449,Lora Del Rio,ES,2021-07-25 21:18:04,37.659,-5.5275,86.54,46,29,8.25
450,Talnakh,RU,2021-07-25 21:18:05,69.4865,88.3972,55.96,94,100,5.32
451,Humberto De Campos,BR,2021-07-25 21:18:05,-2.5983,-43.4611,78.06,76,56,6.67
452,Douentza,ML,2021-07-25 21:18:05,14.9951,-2.9517,93.13,39,64,8.66
453,Lusaka,ZM,2021-07-25 21:18:06,-15.4067,28.2871,50.54,56,0,5.7
454,Nioro,GM,2021-07-25 21:18:06,13.35,-15.75,79.2,70,100,7.72
455,Baie-Comeau,CA,2021-07-25 21:17:13,49.2168,-68.1489,66.2,100,90,9.22
456,Zhanakorgan,KZ,2021-07-25 21:18:07,43.9098,67.2495,88.9,26,0,9.89
457,Young,UY,2021-07-25 21:18:07,-32.6833,-57.6333,56.23,86,83,10.2
458,Coatesville,US,2021-07-25 21:16:52,39.9832,-75.8238,89.51,81,1,3.0
459,Biltine,TD,2021-07-25 21:18:08,14.5333,20.9167,76.39,82,100,3.42
460,Djambala,CG,2021-07-25 21:18:08,-2.5447,14.7533,73.33,55,34,5.06
461,Siguiri,GN,2021-07-25 21:18:09,11.6667,-9.5,75.22,88,94,2.37
462,Qasigiannguit,GL,2021-07-25 21:17:09,68.8193,-51.1922,53.85,54,100,4.0
463,Coihaique,CL,2021-07-25 21:18:09,-45.5752,-72.0662,43.41,56,40,4.61
464,Yaval,IN,2021-07-25 21:18:09,21.1667,75.7,75.94,86,73,8.37
465,Hearst,CA,2021-07-25 21:18:10,49.6835,-83.6665,77.25,76,56,10.78
466,Strezhevoy,RU,2021-07-25 21:18:10,60.7333,77.5889,58.98,99,93,7.52
467,Znamenskoye,RU,2021-07-25 21:18:11,57.1281,73.8282,55.04,95,100,12.35
468,Seguela,CI,2021-07-25 21:18:11,7.9611,-6.6731,71.26,91,75,4.45
469,Valdivia,CL,2021-07-25 21:18:12,-39.8142,-73.2459,51.89,87,44,3.36
470,Tabou,CI,2021-07-25 21:18:12,4.423,-7.3528,75.69,75,15,6.22
471,Shchigry,RU,2021-07-25 21:18:13,51.8755,36.9043,59.4,63,22,5.32
472,Peruibe,BR,2021-07-25 21:18:13,-24.32,-46.9983,64.31,72,1,3.51
473,Sillod,IN,2021-07-25 21:18:14,20.3,75.65,73.0,87,82,11.79
474,Bethanien,NA,2021-07-25 21:18:14,-26.502,17.1583,56.44,27,91,10.87
475,Togur,RU,2021-07-25 21:18:15,58.3631,82.8265,64.24,84,10,5.59
476,Kunashak,RU,2021-07-25 21:18:15,55.7032,61.5498,48.72,87,6,7.56
477,Puerto Ayora,EC,2021-07-25 21:14:31,-0.7393,-90.3518,74.55,85,38,8.01
478,Boca Do Acre,BR,2021-07-25 21:18:16,-8.7522,-67.3978,97.36,28,34,1.39
479,Zapolyarnyy,RU,2021-07-25 21:18:17,69.4154,30.8136,45.68,75,76,14.0
480,Kavaratti,IN,2021-07-25 21:18:17,10.5669,72.642,80.83,78,100,21.12
481,Cascais,PT,2021-07-25 21:18:17,38.6979,-9.4215,71.47,75,20,10.0
482,Asyut,EG,2021-07-25 21:18:18,27.181,31.1837,85.1,31,0,5.84
483,Berlevag,NO,2021-07-25 21:17:52,70.8578,29.0864,44.6,87,75,21.85
484,Sainte-Marie,RE,2021-07-25 21:18:18,-20.8968,55.5496,68.13,73,0,12.66
485,Vila Do Maio,CV,2021-07-25 21:18:19,15.1333,-23.2167,77.79,72,48,10.74
486,Peterhead,GB,2021-07-25 21:18:19,57.5058,-1.7981,63.0,92,47,8.57
487,Vytegra,RU,2021-07-25 21:18:20,61.0064,36.4481,63.12,65,98,8.99
488,Plyussa,RU,2021-07-25 21:18:20,58.4308,29.3654,58.91,72,10,0.29
489,Sao Jose Da Coroa Grande,BR,2021-07-25 21:18:21,-8.8978,-35.1478,74.21,87,22,12.41
490,Eyl,SO,2021-07-25 21:18:21,7.9803,49.8164,77.67,71,35,22.32
491,Saint-Tite,CA,2021-07-25 21:18:22,46.7334,-72.5658,79.11,55,49,7.34
492,Otavi,NA,2021-07-25 21:18:22,-19.65,17.3333,56.73,43,0,11.21
493,Ravar,IR,2021-07-25 21:18:23,31.2656,56.8055,83.05,12,0,1.77
494,Maunatlala,BW,2021-07-25 21:18:23,-22.597,27.6301,46.74,68,5,6.17
495,Aksu,CN,2021-07-25 21:18:24,41.1231,80.2644,84.49,25,0,3.94
496,Sawakin,SD,2021-07-25 21:18:24,19.1059,37.3321,90.34,48,11,3.31
497,Temir,KZ,2021-07-25 21:18:24,49.1414,57.13,70.32,43,0,7.94
498,Presidente Medici,BR,2021-07-25 21:18:25,-11.1753,-61.9014,95.92,24,4,4.21
499,Revda,RU,2021-07-25 21:18:25,56.801,59.9303,41.81,71,32,3.0
500,Srikakulam,IN,2021-07-25 21:18:26,18.3,83.9,82.74,74,100,7.2
501,Puerto Rico,AR,2021-07-25 21:18:26,-26.796,-55.024,77.0,47,4,4.76
502,Oktyabrskiy,RU,2021-07-25 21:18:27,54.4815,53.471,50.27,62,2,1.68
503,Soyo,AO,2021-07-25 21:18:27,-6.1349,12.3689,71.47,90,80,6.17
504,Tessaoua,NE,2021-07-25 21:18:28,13.7574,7.9874,87.67,51,18,11.5
505,Takestan,IR,2021-07-25 21:18:28,36.0696,49.6959,70.65,76,46,10.56
506,Huarmey,PE,2021-07-25 21:18:29,-10.0681,-78.1522,68.54,73,10,8.55
507,Krasnoarmeysk,RU,2021-07-25 21:18:29,51.0239,45.6969,67.3,62,3,2.84
508,Lasa,IT,2021-07-25 21:18:30,46.6166,10.7002,63.86,89,65,2.01
509,Qaqortoq,GL,2021-07-25 21:18:30,60.7167,-46.0333,57.7,69,45,4.92
510,Marrakesh,MA,2021-07-25 21:17:24,31.6315,-8.0083,84.27,37,0,11.5
511,Bria,CF,2021-07-25 21:18:30,6.5423,21.9863,69.96,95,100,2.53
512,Sokoni,TZ,2021-07-25 21:17:28,-6.4333,39.55,76.08,75,0,20.65
513,Charlottesville,US,2021-07-25 21:18:19,38.0293,-78.4767,93.47,72,75,4.0
514,Bystryy Istok,RU,2021-07-25 21:18:31,52.371,84.3873,65.28,73,68,3.78
515,Andenes,NO,2021-07-25 21:18:32,69.3143,16.1194,55.47,100,75,9.22
516,Gilgit,PK,2021-07-25 21:18:32,35.9221,74.3087,90.16,43,41,1.97
517,Belyy Yar,RU,2021-07-25 21:18:33,53.6039,91.3903,69.69,83,0,2.24
518,Sault Sainte Marie,CA,2021-07-25 21:14:56,46.5168,-84.3333,79.09,47,1,12.66
519,Tulsipur,NP,2021-07-25 21:18:33,28.131,82.2973,77.83,88,100,2.13
520,Bera,BD,2021-07-25 21:18:34,24.0833,89.6167,82.83,86,100,1.99
521,Tutoia,BR,2021-07-25 21:18:34,-2.7619,-42.2744,79.3,72,28,8.75
522,Ueckermunde,DE,2021-07-25 21:18:34,53.7379,14.0447,72.68,79,100,7.34
523,Hlukhiv,UA,2021-07-25 21:18:35,51.6782,33.9162,64.45,61,68,3.89
524,Benghazi,LY,2021-07-25 21:18:35,32.1167,20.0667,80.37,61,0,11.92
525,Kiruna,SE,2021-07-25 21:18:36,67.8557,20.2251,52.72,94,99,1.14
526,Anand,IN,2021-07-25 21:18:36,22.5667,72.9333,77.18,96,100,11.61
527,Mega,ET,2021-07-25 21:18:36,4.05,38.3,59.85,58,96,10.16
528,Serenje,ZM,2021-07-25 21:18:37,-13.2325,30.2352,48.2,73,0,12.12
529,Machico,PT,2021-07-25 21:18:37,32.7,-16.7667,77.0,85,20,5.75
530,Mecca,SA,2021-07-25 21:18:38,21.4267,39.8261,89.04,32,27,6.89
531,Ormara,PK,2021-07-25 21:18:38,25.2088,64.6357,82.09,83,100,12.86
532,Donskoye,RU,2021-07-25 21:18:39,45.4552,41.9741,74.62,45,35,8.28
533,Ouango,CF,2021-07-25 21:18:39,4.3133,22.5552,71.55,96,100,2.44
534,Corrente,BR,2021-07-25 21:16:15,-3.7367,-43.3394,81.82,46,18,0.65
535,Rio Verde De Mato Grosso,BR,2021-07-25 21:18:40,-18.9181,-54.8442,86.86,25,0,6.31
536,Kapoeta,SS,2021-07-25 21:18:40,4.7717,33.5903,71.71,59,100,15.03
537,Mazagao,BR,2021-07-25 21:18:41,-0.115,-51.2894,89.65,67,93,4.23
538,Skibotn,NO,2021-07-25 21:18:41,69.3913,20.2679,51.89,98,100,3.83
539,Mogadishu,SO,2021-07-25 21:18:41,2.0371,45.3438,76.44,77,65,20.51
540,Maniitsoq,GL,2021-07-25 21:18:42,65.4167,-52.9,46.08,72,100,10.38
541,Nizwa,OM,2021-07-25 21:18:42,22.9333,57.5333,91.15,47,40,4.36
542,Synya,RU,2021-07-25 21:18:42,65.3718,58.0387,46.22,98,93,3.44
543,Saratov,RU,2021-07-25 21:18:43,51.5667,46.0333,67.96,43,25,4.0
544,Abha,SA,2021-07-25 21:18:43,18.2164,42.5053,66.02,88,100,3.44
545,Nuuk,GL,2021-07-25 21:18:44,64.1835,-51.7216,52.88,62,20,4.61
546,Ariquemes,BR,2021-07-25 21:18:44,-9.9133,-63.0408,95.4,28,7,2.68
547,Mehamn,NO,2021-07-25 21:18:44,71.0357,27.8492,44.55,93,40,12.66
548,Camopi,GF,2021-07-25 21:18:45,3.1655,-52.3158,76.42,97,97,3.44
549,Bereda,ES,2021-07-25 21:18:45,43.2686,-7.5406,60.91,98,71,2.42
550,Dwarka,IN,2021-07-25 21:18:46,22.2394,68.9678,81.7,87,100,21.39
551,Atlantic Beach,US,2021-07-25 21:15:59,30.3344,-81.3987,90.12,75,1,5.01
552,Comodoro Rivadavia,AR,2021-07-25 21:16:34,-45.8667,-67.5,46.26,57,40,5.75
553,Kraslava,LV,2021-07-25 21:18:46,55.8951,27.168,62.31,63,2,3.51
554,Miass,RU,2021-07-25 21:18:47,55.045,60.1083,46.17,73,0,4.16
555,Angoche,MZ,2021-07-25 21:18:47,-16.2325,39.9086,70.48,61,87,15.79
556,Aden,YE,2021-07-25 21:18:27,12.7794,45.0367,83.32,73,11,19.08
557,Galdar,ES,2021-07-25 21:18:48,28.147,-15.6502,72.1,75,7,13.15
558,Barsovo,RU,2021-07-25 21:18:49,61.1667,73.1667,55.53,80,100,12.48
559,Pangody,RU,2021-07-25 21:18:49,65.85,74.4859,48.51,82,100,10.49
